date,gdp_growth,policy_index,inflation,trend
2017-09-01,-0.9952641302317613,-1.3470505224603007,0.9145399337512949,92
2017-10-01,-0.7287390551256794,-0.22430591512331788,0.24493188994071266,93
2017-11-01,-1.6539643542834275,-0.2187166321536152,-0.5838376635620555,94
2017-12-01,-2.5063777954488513,0.10507775034034011,0.898872447649161,95
2018-01-01,-2.7539163641187514,-0.9847710125843597,-0.100485397961113,96
2018-02-01,-2.531751007376122,-0.8970962828212716,-0.4501729927836464,97
2018-03-01,-2.0494950630353013,-1.4135063946139015,0.517251958330026,98
2018-04-01,-0.8995010208328359,-1.817662543049014,1.2897754126285303,99
2018-05-01,-0.2241519523974187,-1.9592106489489494,0.9748178954760245,100
2018-06-01,-2.484321590317677,-0.2139197801325059,1.4387522620970505,101
2018-07-01,-1.0076252854268988,-0.591510820318628,0.5399176812418367,102
2018-08-01,-0.3545154547075263,-1.584775253130737,-0.7908842191907105,103
2018-09-01,0.10878166740372452,0.07709170272820343,-1.1369350071274977,104
2018-10-01,0.330727621631329,-0.5057737753244906,-1.0543324209677343,105
2018-11-01,-1.3787345545506828,0.5233582228239788,-0.800991314351402,106
2018-12-01,-1.132273650404679,0.8124784544770742,-0.32116557189076655,107
2019-01-01,-1.465247262849814,0.8233601234518283,-0.8635115109625207,108
2019-02-01,0.25387577371947434,-0.22054572316745102,-0.20619567287393128,109
2019-03-01,1.3437206638430612,0.6959550093371121,-1.3326707415370145,110
2019-04-01,0.36486840496114126,-1.4528883696438908,0.35924046358082806,111
2019-05-01,1.7333566107703564,-1.1470561769188616,1.9740548444738926,112
2019-06-01,0.8831180780786619,-0.9282017876360316,0.1174124019838696,113
2019-07-01,-0.20049399248282468,-0.5775692251382295,-0.9951565230222478,114
2019-08-01,-0.8454237153429434,-0.36906648153813654,-0.2136810343269631,115
2019-09-01,-1.0049266537890493,-0.6252640871730234,-0.5481597024264602,116
2019-10-01,-1.6336633518670727,0.4735745083795003,-0.15194772261298037,117
2019-11-01,-0.6814778456637385,0.6759402926751992,-1.0039027146660118,118
2019-12-01,0.5045536960487818,-0.07544803098866226,-0.8187845775551339,119
2020-01-01,-0.26475447901857296,-1.701854483504254,0.8113831205372488,120
2020-02-01,-0.11347923453475517,-0.7232975065988659,0.9727863164441327,121
2020-03-01,-1.2149838745586088,0.8370472846178107,0.2898665161552943,122
2020-04-01,0.7049135645767843,-0.9924301487716461,0.7827637970406611,123
2020-05-01,-0.20933933962451448,-0.28675908489440566,0.13035345429896744,124
2020-06-01,0.4894929700270194,0.03414868129346971,0.6114518791900385,125
2020-07-01,1.1258919838737307,1.0558937300745361,0.5214195537619092,126
2020-08-01,1.9170851807786875,1.0196734346270595,1.550373945283286,127
2020-09-01,1.755557876338633,0.9809584761913948,0.6883869999667664,128
2020-10-01,0.68117160230206,2.045560215519194,0.11591903594384498,129
2020-11-01,-0.00618941155175623,0.46501720099325206,0.5949004986090437,130
2020-12-01,-0.32768177488643624,0.2058373985478683,0.333715272801281,131
2021-01-01,1.9807267393968775,-1.2014890816854218,0.3016291126697709,132
2021-02-01,0.48587690990881727,-0.007907834085999266,1.7005802050332137,133
2021-03-01,-0.6403530846739796,1.6459409557117182,0.37594989605644197,134
2021-04-01,0.15976664814048502,1.6635221456301519,0.5169948727277685,135
2021-05-01,1.4111286191633414,1.2908085541851795,-0.31496749400413454,136
2021-06-01,2.4118778287760576,1.490318921409728,-0.9279436195390693,137
2021-07-01,1.4135037701413102,1.18162642665199,-2.2701918222673325,138
2021-08-01,2.1771683518528944,1.416281152344136,-1.5786847164532432,139
2021-09-01,1.5479301466027464,0.7043300772203842,-0.2231408111357046,140
2021-10-01,1.6568851307289942,0.3723450694608521,-0.46330406475249064,141
2021-11-01,1.1215424002564351,-1.6350084640741698,-0.23010357021530875,142
2021-12-01,1.3513216855199546,-2.0143475027909896,-0.35516747573608154,143
2022-01-01,-0.6288222788399411,-0.6292113235309799,0.573527768947039,144
2022-02-01,-1.353618028918949,-0.9766913909314843,-0.9056015199572445,145
2022-03-01,-1.1219845204045082,0.8360781163763227,-0.5792183495907878,146
2022-04-01,-0.44253035619195785,1.9559260463540737,0.029628364782130816,147
2022-05-01,-1.1065190085228371,1.5639278718500849,-0.27694383792794713,148
2022-06-01,-0.05896763214965859,1.0341577499567918,2.119098500150202,149
2022-07-01,1.0444861383327289,1.3969825340758613,1.160735615096981,150
2022-08-01,0.6264700291464991,1.5887668702702107,0.8338967052368573,151
2022-09-01,-0.39403505146758033,0.26168348630756255,2.2961018975472176,152
2022-10-01,0.46793039309393786,0.11613043711747914,1.6157269874769637,153
2022-11-01,0.6407861844416693,0.8794090541737463,0.3891483658401031,154
2022-12-01,-0.4402086661703565,-0.03078424149621839,-0.619700991783866,155
2023-01-01,0.16481285186481476,0.6322253365021959,1.0023543879327264,156
2023-02-01,-0.17193136975207457,-0.2416726940686641,0.6692017007302588,157
2023-03-01,-0.4293749248096206,2.92348686720147,0.7355295049441825,158
2023-04-01,0.5952217448486326,3.526912930478219,0.1990648613958843,159
2023-05-01,1.3277361896863913,3.5914322898853155,0.3269879702331734,160
2023-06-01,2.5808448402839663,3.4382543945147375,-0.23359335050326108,161
2023-07-01,2.8197332662585235,3.9760526745729496,-0.9509164566290009,162
2023-08-01,3.554738108883169,3.321821545705584,-0.6692072021074567,163
2023-09-01,3.834290097869208,2.023783435084187,-0.752524602391273,164
2023-10-01,3.684696200754798,1.25836243445589,-1.8137699503749762,165
2023-11-01,4.551354677154034,0.774479795221426,-0.530710458560208,166
2023-12-01,2.3855992592707254,0.5738055402017177,-1.6696714924586815,167
2024-01-01,2.3581897281904523,1.1926059750861024,0.8843923759122599,168
2024-02-01,2.645596571255913,-0.6230257901825332,-0.5719040199714687,169
2024-03-01,1.5458363721845276,-0.7500582432627542,-1.4994895498120786,170
2024-04-01,1.1851910715845002,-0.36555375417809416,-1.2294166103882156,171
2024-05-01,1.862162570800064,-1.1713934312596668,-0.46460203291464164,172
2024-06-01,-0.9788818539988614,-0.7960211482494756,-1.1184446043162124,173
2024-07-01,-0.4627047248388564,-0.7289611135421026,-0.25758249124973515,174
2024-08-01,-2.254067263135921,0.27605697051470723,-1.740439212849182,175
2024-09-01,-0.8247261522453775,-0.3821045432735719,-1.408265290558959,176
2024-10-01,-0.8435578883024657,0.06111856589074194,-0.08010277870576457,177
2024-11-01,-1.0687037536490132,-0.30409289122838956,-0.4499015687582056,178
2024-12-01,-1.912222937757638,0.00040696077250046425,0.5857569745119829,179
2025-01-01,-1.3137219267150668,0.6558194866449627,1.3562438962676087,180
2025-02-01,-1.2180511331521386,-1.1128961625052451,-0.1393893442599734,181
2025-03-01,-0.1511959598508692,-0.5622223227234557,-0.37972630431049154,182
2025-04-01,-1.1627364493384702,-0.358365223181911,-1.348099962326588,183
2025-05-01,-0.7216501307412361,0.15889642646233382,-0.7279685906357847,184
2025-06-01,0.919875334586876,-0.7010598705114234,0.46079546886051803,185
2025-07-01,0.8115282579712721,-0.8845286540609065,-0.3812981715661433,186
2025-08-01,0.48284670805124996,-1.0767675690665812,0.45958286498412665,187
2025-09-01,-0.07110662493558562,-1.286756377963864,-0.9252952382006374,188
2025-10-01,0.9969048292964752,-2.6211305435142114,0.24815448111681748,189
2025-11-01,-0.37494337530781424,-0.2421057264522657,-0.055806358730438294,190
2025-12-01,-0.16385816194897998,-1.5856231582080065,0.43855736063710804,191
2026-01-01,1.3926458756324036,-1.454321181996484,-1.7706111016862107,192
2026-02-01,0.8850034812293739,-2.985021593884733,-1.4465634211035705,193
2026-03-01,-1.0824961878614423,-1.6527522211184618,-0.5770430061204934,194
2026-04-01,-1.121602270085443,-1.0604883540796253,-0.5597721610529559,195
2026-05-01,-0.39747013528541364,-0.47186809537677743,-0.9416665025618027,196
2026-06-01,0.083628643255583,-0.9335281573720925,1.9787026082027879,197
2026-07-01,-0.6335934440261708,-0.79271574619761,-0.03881764375420238,198
2026-08-01,-0.10360032377418094,-1.7431570902021543,-0.4442877898441766,199
